"Name","School","lat","lon","PLZ","Location","School.Type","Board","Board.Type","District","Admin","AGS","AGS.Name","Großstadtregionaler.Einzugsbereich","Stadt.und.Gemeindetyp","BBSR.Mittelbereiche","RegioStar2","RegioStar5","RegioStar7","RegioStar17","Raumtyp","Wachsen.Schrumpfen"
"Freie Schule ""Am Park""",70335,51.408839985453,10.5180600334509,99759,"Sollstedt","Förderschule","Jugendsozialwerk Nordhausen e.V.","in freier Trägerschaft","Nordhausen","Staatliches Schulamt Nordthüringen",16062049,"Sollstedt","nicht zu Großstadtregion gehörend","Landgemeinde","Nordhausen","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Stadtregionsnahe ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","überdurchschnittlich schrumpfend"
"Staatliche Grundschule ""Thomas Müntzer"" Klettenberg",15377,51.5584899818331,10.5902500127397,99755,"Hohenstein","Grundschule","Landratsamt Nordhausen","staatlich","Nordhausen","Staatliches Schulamt Nordthüringen",16062062,"Hohenstein","nicht zu Großstadtregion gehörend","Landgemeinde","Nordhausen","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","überdurchschnittlich schrumpfend"
"Staatliche Grundschule Werther",15393,51.4924200072384,10.6899599594483,99735,"Werther","Grundschule","Landratsamt Nordhausen","staatlich","Nordhausen","Staatliches Schulamt Nordthüringen",16062063,"Werther","nicht zu Großstadtregion gehörend","Landgemeinde","Nordhausen","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","schrumpfend"
"Staatliche Grundschule ""Geschwister Scholl"" Heringen",15350,51.4254900074683,10.9298800355428,99765,"Heringen/Helme","Grundschule","Landratsamt Nordhausen","staatlich","Nordhausen","Staatliches Schulamt Nordthüringen",16062064,"Heringen/Helme, Stadt","nicht zu Großstadtregion gehörend","Landgemeinde","Nordhausen","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","schrumpfend"
"Heinz-Sielmann-Grundschule Niedersachswerfen Staatliche Grundschule",15407,51.5476600181068,10.7640699812975,99768,"Harztor","Grundschule","Landratsamt Nordhausen","staatlich","Nordhausen","Staatliches Schulamt Nordthüringen",16062065,"Harztor","nicht zu Großstadtregion gehörend","Kleine Kleinstadt","Nordhausen","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Periphere ländliche Region - Verstädterter Raum","peripher","keine eindeutige Entwicklungsrichtung"
"Staatliche Grundschule Ilfeld",15363,51.5765399912263,10.7813800362783,99768,"Harztor","Grundschule","Landratsamt Nordhausen","staatlich","Nordhausen","Staatliches Schulamt Nordthüringen",16062065,"Harztor","nicht zu Großstadtregion gehörend","Kleine Kleinstadt","Nordhausen","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Periphere ländliche Region - Verstädterter Raum","peripher","keine eindeutige Entwicklungsrichtung"
"Staatliche Grundschule Nohra",15497,51.4332200081242,10.6963199799398,99752,"Bleicherode","Grundschule","Landratsamt Nordhausen","staatlich","Nordhausen","Staatliches Schulamt Nordthüringen",16062066,"Bleicherode, Stadt","nicht zu Großstadtregion gehörend","Größere Kleinstadt","Nordhausen","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","überdurchschnittlich schrumpfend"
"Staatliche Grundschule ""Professor Dr. A. H. Petermann"" Bleicherode",15290,51.4378300129612,10.5753999625218,99752,"Bleicherode","Grundschule","Landratsamt Nordhausen","staatlich","Nordhausen","Staatliches Schulamt Nordthüringen",16062066,"Bleicherode, Stadt","nicht zu Großstadtregion gehörend","Größere Kleinstadt","Nordhausen","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","überdurchschnittlich schrumpfend"
"Staatliche Grundschule Wipperdorf",15467,51.4535299881611,10.6523999807669,99752,"Bleicherode","Grundschule","Landratsamt Nordhausen","staatlich","Nordhausen","Staatliches Schulamt Nordthüringen",16062066,"Bleicherode, Stadt","nicht zu Großstadtregion gehörend","Größere Kleinstadt","Nordhausen","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","überdurchschnittlich schrumpfend"
"Moorgrundschule Staatliche Grundschule Gumpelstadt",11349,50.8363599799743,10.2944199602559,36433,"Moorgrund","Grundschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063003,"Bad Salzungen, Stadt","nicht zu Großstadtregion gehörend","Mittelstadt","Bad Salzungen","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Periphere ländliche Region - Verstädterter Raum","peripher","überdurchschnittlich schrumpfend"
"Krayenbergschule Tiefenort Staatliche Grundschule",11322,50.8406800128709,10.1687800093408,36469,"Bad Salzungen","Grundschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063003,"Bad Salzungen, Stadt","nicht zu Großstadtregion gehörend","Mittelstadt","Bad Salzungen","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Periphere ländliche Region - Verstädterter Raum","peripher","überdurchschnittlich schrumpfend"
"Schule ""An den Beeten"" Staatliche Grundschule Bad Salzungen",11202,50.8079799873792,10.2205499961136,36433,"Bad Salzungen","Grundschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063003,"Bad Salzungen, Stadt","nicht zu Großstadtregion gehörend","Mittelstadt","Bad Salzungen","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Periphere ländliche Region - Verstädterter Raum","peripher","überdurchschnittlich schrumpfend"
"Burgseeschule Staatliche Grundschule Bad Salzungen, Medienschule",11185,50.8120400136393,10.2402499831469,36433,"Bad Salzungen","Grundschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063003,"Bad Salzungen, Stadt","nicht zu Großstadtregion gehörend","Mittelstadt","Bad Salzungen","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Periphere ländliche Region - Verstädterter Raum","peripher","überdurchschnittlich schrumpfend"
"Paul-Geheeb-Schule Staatliches regionales Förderzentrum Bad Salzungen, Förderschwerpunkt geistige Entwicklung",30245,50.809760010247,10.2151799622063,36433,"Bad Salzungen","Förderschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063003,"Bad Salzungen, Stadt","nicht zu Großstadtregion gehörend","Mittelstadt","Bad Salzungen","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Periphere ländliche Region - Verstädterter Raum","peripher","überdurchschnittlich schrumpfend"
"Christian-Ludwig-Wucke-Schule Staatliches regionales Förderzentrum Bad Salzungen",30215,50.806569983627,10.2427700023366,36433,"Bad Salzungen","Förderschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063003,"Bad Salzungen, Stadt","nicht zu Großstadtregion gehörend","Mittelstadt","Bad Salzungen","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Periphere ländliche Region - Verstädterter Raum","peripher","überdurchschnittlich schrumpfend"
"Parkschule Bad Salzungen Staatliche Grundschule",11246,50.8084100209216,10.2482899884918,36433,"Bad Salzungen","Grundschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063003,"Bad Salzungen, Stadt","nicht zu Großstadtregion gehörend","Mittelstadt","Bad Salzungen","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Periphere ländliche Region - Verstädterter Raum","peripher","überdurchschnittlich schrumpfend"
"Staatliche Grundschule Barchfeld",11109,50.7994700087232,10.2990999958939,36456,"Barchfeld-Immelborn","Grundschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063004,"Barchfeld-Immelborn","nicht zu Großstadtregion gehörend","Landgemeinde","Bad Salzungen","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","schrumpfend"
"Staatliche Grundschule Berka vor dem Hainich, Umweltschule in Europa",11498,51.0443699830418,10.3855699721657,99826,"Berka vor dem Hainich","Grundschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063006,"Berka v. d. Hainich","nicht zu Großstadtregion gehörend","Landgemeinde","Eisenach","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","überdurchschnittlich schrumpfend"
"Staatliche Grundschule Buttlar",11335,50.7555899912285,9.95430001521217,36419,"Buttlar","Grundschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063011,"Buttlar","nicht zu Großstadtregion gehörend","Landgemeinde","Bad Salzungen","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","keine eindeutige Entwicklungsrichtung"
"Staatliche Grundschule Dermbach",11112,50.70935998145,10.1230399637125,36466,"Dermbach","Grundschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063015,"Dermbach","nicht zu Großstadtregion gehörend","Kleine Kleinstadt","Bad Salzungen","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","sehr peripher","überdurchschnittlich schrumpfend"
"Staatliche Grundschule Stadtlengsfeld",11262,50.7834200052467,10.1261100033885,36466,"Dermbach","Grundschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063015,"Dermbach","nicht zu Großstadtregion gehörend","Kleine Kleinstadt","Bad Salzungen","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","sehr peripher","überdurchschnittlich schrumpfend"
"Staatliche Grundschule Empfertshausen",11147,50.6654800058647,10.0928699737847,36452,"Empfertshausen","Grundschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063023,"Empfertshausen","nicht zu Großstadtregion gehörend","Kleine Kleinstadt","Bad Salzungen","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","sehr peripher","überdurchschnittlich schrumpfend"
"Staatliche Grundschule Konstantin Gutberlet Geismar",11340,50.6841599991006,9.92664996065508,36419,"Geisa","Grundschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063032,"Geisa, Stadt","nicht zu Großstadtregion gehörend","Landgemeinde","Bad Salzungen","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","keine eindeutige Entwicklungsrichtung"
"Rhön-Ulstertal-Schule Geisa Staatliche Grundschule",11142,50.715550016945,9.94918998794128,36419,"Geisa","Grundschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063032,"Geisa, Stadt","nicht zu Großstadtregion gehörend","Landgemeinde","Bad Salzungen","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","keine eindeutige Entwicklungsrichtung"
"Haineck-Schule Nazza Staatliche Grundschule",11546,51.1113299900253,10.3326499882772,99826,"Nazza","Grundschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063058,"Nazza","nicht zu Großstadtregion gehörend","Landgemeinde","Eisenach","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","überdurchschnittlich schrumpfend"
"Staatliche Grundschule Oechsen",11385,50.7460000043483,10.0668399734734,36404,"Oechsen","Grundschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063062,"Oechsen","nicht zu Großstadtregion gehörend","Kleine Kleinstadt","Bad Salzungen","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","sehr peripher","überdurchschnittlich schrumpfend"
"Breitenbergschule, Staatliche Grundschule Ruhla",11207,50.8907299912026,10.3689899809514,99842,"Ruhla","Grundschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063066,"Ruhla, Stadt","nicht zu Großstadtregion gehörend","Kleine Kleinstadt","Eisenach","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Periphere ländliche Region - Verstädterter Raum","peripher","schrumpfend"
"Staatliche Grundschule Am Wartberg Seebach",11263,50.9148000091849,10.4183500029232,99846,"Seebach","Grundschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063071,"Seebach","nicht zu Großstadtregion gehörend","Kleine Kleinstadt","Eisenach","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Periphere ländliche Region - Verstädterter Raum","peripher","schrumpfend"
"Staatliche Grundschule Treffurt",11636,51.1371299909135,10.2306399635182,99830,"Treffurt","Grundschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063076,"Treffurt, Stadt","nicht zu Großstadtregion gehörend","Kleine Kleinstadt","Eisenach","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","sehr peripher","überdurchschnittlich schrumpfend"
"Staatliche Grundschule Sünna",11152,50.7990100098769,9.99724997673056,36414,"Unterbreizbach","Grundschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063078,"Unterbreizbach","nicht zu Großstadtregion gehörend","Landgemeinde","Bad Salzungen","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","überdurchschnittlich schrumpfend"
"Vitus-Grundschule Vacha Staatliche Grundschule",11293,50.8273099972062,10.0220899982481,36404,"Vacha","Grundschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063082,"Vacha, Stadt","nicht zu Großstadtregion gehörend","Kleine Kleinstadt","Bad Salzungen","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","überdurchschnittlich schrumpfend"
"Staatliche Grundschule Wiesenthal",11409,50.7006200033709,10.1690499904421,36466,"Wiesenthal","Grundschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063086,"Wiesenthal","nicht zu Großstadtregion gehörend","Kleine Kleinstadt","Bad Salzungen","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","sehr peripher","überdurchschnittlich schrumpfend"
"Grundschule am Rehberg, Staatliche Grundschule Wutha-Farnroda",11173,50.9527600141953,10.3989700369532,99848,"Wutha-Farnroda","Grundschule","Landratsamt Wartburgkreis","staatlich","Wartburgkreis","Staatliches Schulamt Westthüringen",16063092,"Wutha-Farnroda","nicht zu Großstadtregion gehörend","Kleine Kleinstadt","Eisenach","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Verstädterter Raum","peripher","schrumpfend"
